codigo,titulo,modalidade,nome
16711,Consultor SAP WM - JR -RE-322958,,Lavínia Sampaio
15224,Consultor SAP WM - JR -RE-322958,,Sophia Teixeira
13646,Consultor SAP WM - JR -RE-322958,,Dr. Heitor Costela
2572,Consultor SAP WM - JR -RE-322958,,Srta. Emanuelly da Paz
27772,Analista de sistemas Mainframe -,CLT,Sr. Bruno Martins
27521,Analista de sistemas Mainframe -,CLT,Sra. Antonella Carvalho
27264,Analista de sistemas Mainframe -,CLT,Dra. Ana Laura da Costa
27119,Analista de sistemas Mainframe -,CLT,Vitor da Mota
27108,Analista de sistemas Mainframe -,CLT,Vitor Casa Grande
26910,Analista de sistemas Mainframe -,CLT,Vicente Cavalcanti
26750,Analista de sistemas Mainframe -,CLT,João Vitor Montenegro
26727,Analista de sistemas Mainframe -,CLT,João Gabriel Freitas
26307,Analista de sistemas Mainframe -,CLT,Arthur Gabriel Ribeiro
26187,Analista de sistemas Mainframe -,CLT,Sr. Murilo Caldeira
25383,Analista de sistemas Mainframe -,CLT,Emilly Monteiro
23902,Analista de sistemas Mainframe -,CLT,Dr. Enzo Gabriel da Cunha
20765,Analista de sistemas Mainframe -,CLT,Thales Gonçalves
20403,Analista de sistemas Mainframe -,CLT,Heloisa Guerra
20382,Analista de sistemas Mainframe -,CLT,Ana Julia Rios
16090,Analista de sistemas Mainframe -,CLT,Isabel Pimenta
11898,Analista de sistemas Mainframe -,CLT,Sra. Hadassa Rocha
5115,Analista de sistemas Mainframe -,CLT,Juliana Peixoto
25546,Gerente de projetos,,Sr. Cauã Pacheco
11542,Gerente de projetos,,Luigi Ferreira
25932,Administrador de infraestrutura e suporte,,Dr. Danilo Andrade
25907,Administrador de infraestrutura e suporte,,Maria Luísa Costela
25550,Administrador de infraestrutura e suporte,,Carolina Casa Grande
25460,Administrador de infraestrutura e suporte,,Dr. Ravy Moura
24168,Administrador de infraestrutura e suporte,,Jade Silveira
22854,Administrador de infraestrutura e suporte,,Isabel Silva
22604,Administrador de infraestrutura e suporte,,Ana Beatriz Jesus
19831,Administrador de infraestrutura e suporte,,Srta. Luiza da Rosa
19592,Administrador de infraestrutura e suporte,,Sr. Henrique Ramos
18847,Administrador de infraestrutura e suporte,,Dr. Levi Porto
5680,Administrador de infraestrutura e suporte,,Sra. Maria Júlia Novaes
25688,Desenvolvedor Full Stack Senior - Application Developer - 11780460,,Bernardo Castro
27142,Scheduling Senior Analyst - Com Inglês - 11775289,,Sra. Ana Laura Campos
26305,Scheduling Senior Analyst - Com Inglês - 11775289,,Sofia Almeida
25645,teach lead AWS/Java,,Dra. Eduarda Mendonça
25639,teach lead AWS/Java,,Anthony Gabriel Sá
23518,teach lead AWS/Java,,Sr. Bernardo Pastor
21387,teach lead AWS/Java,,Liz Garcia
26040,Gerente de Segurança da Informação,,Gabriel da Mota
25654,Gerente de Segurança da Informação,,Apollo Montenegro
25619,Gerente de Segurança da Informação,,Diogo Almeida
25618,Gerente de Segurança da Informação,,João Vitor Guerra
25614,Gerente de Segurança da Informação,,Ana Cecília Pastor
25600,Gerente de Segurança da Informação,,Olívia Moura
17863,Gerente de Segurança da Informação,,Amanda Porto
25822,Desenvolvedor Java Back-End ou Full Stack,,Alexandre Pacheco
25653,Desenvolvedor Java Back-End ou Full Stack,,Sr. Isaac Nunes
25652,Desenvolvedor Java Back-End ou Full Stack,,Ana Laura Montenegro
25649,Desenvolvedor Java Back-End ou Full Stack,,Ana Liz Montenegro
25648,Desenvolvedor Java Back-End ou Full Stack,,Dr. Cauê Azevedo
25647,Desenvolvedor Java Back-End ou Full Stack,,Maysa Guerra
25641,Desenvolvedor Java Back-End ou Full Stack,,Dra. Vitória Teixeira
25637,Desenvolvedor Java Back-End ou Full Stack,,Maria Júlia Casa Grande
25594,Desenvolvedor Java Back-End ou Full Stack,,Ana Sophia Sá
25007,Desenvolvedor Java Back-End ou Full Stack,,Maria Clara Gonçalves
20535,Desenvolvedor Java Back-End ou Full Stack,,Benjamin Araújo
18908,Desenvolvedor Java Back-End ou Full Stack,,Sr. Oliver Teixeira
15414,Desenvolvedor Java Back-End ou Full Stack,,Vinicius Cavalcante
26551,DEV AWS Sr,,Dr. Lucas Alves
25657,DEV AWS Sr,,Dr. Ravy Pinto
25655,DEV AWS Sr,,Sra. Ana Andrade
23666,DEV AWS Sr,,Cauã Garcia
20846,DEV AWS Sr,,Manuela Cassiano
11411,DEV AWS Sr,,Francisco Montenegro
10671,DEV AWS Sr,,Sr. Kevin da Rosa
28370,Desenvolvedores Java,,Sra. Ana Lívia Farias
27551,Desenvolvedores Java,,Srta. Caroline Machado
26261,Desenvolvedores Java,,Davi Luiz Machado
19574,Desenvolvedores Java,,Sr. Brayan Martins
19483,Desenvolvedores Java,,Dr. Vitor Gabriel Lopes
391,Desenvolvedores Java,,Dr. Enrico Pinto
25630,Arquiteto AWS de Soluções,,Olivia Sousa
25629,Arquiteto AWS de Soluções,,Srta. Vitória Nascimento
25565,Arquiteto AWS de Soluções,,Sra. Rebeca Viana
20688,Arquiteto AWS de Soluções,,Heloisa Souza
19453,Arquiteto AWS de Soluções,,Asafe Sales
16005,Arquiteto AWS de Soluções,,Dr. Yuri Sales
2632,Arquiteto AWS de Soluções,,Sra. Letícia da Mata
28043,DEV AWS Pl,,Dr. Luigi Leão
25664,DEV AWS Pl,,Samuel Pastor
24807,DEV AWS Pl,,Manuela Marques
22798,DEV AWS Pl,,Davi das Neves
22619,DEV AWS Pl,,Dra. Ana Clara da Rocha
19710,DEV AWS Pl,,Cecilia Fogaça
27551,Desenvolvedores Java Pleno,,Srta. Caroline Machado
26694,Desenvolvedores Java Pleno,,João Guilherme da Rosa
25594,Desenvolvedores Java Pleno,,Ana Sophia Sá
25062,Desenvolvedores Java Pleno,,Enrico Cardoso
25026,Desenvolvedores Java Pleno,,Sr. Diogo Casa Grande
25007,Desenvolvedores Java Pleno,,Maria Clara Gonçalves
24947,Desenvolvedores Java Pleno,,Sr. Léo Marques
24943,Desenvolvedores Java Pleno,,Caio Gomes
19574,Desenvolvedores Java Pleno,,Sr. Brayan Martins
14334,Desenvolvedores Java Pleno,,Srta. Ana Laura Rezende
25599,Tableau Analyst Sr,,Mirella Siqueira
25597,Tableau Analyst Sr,,Benicio Aparecida
25595,Tableau Analyst Sr,,Dante Monteiro
25309,Tableau Analyst Sr,,Yago Ramos
24452,Tableau Analyst Sr,,Zoe da Conceição
11277,Tableau Analyst Sr,,Thales Cavalcante
27321,ANALISTAS SERVICE NOW - SR,,Sophie Araújo
27057,ANALISTAS SERVICE NOW - SR,,Ana Lívia Correia
25665,ANALISTAS SERVICE NOW - SR,,Sr. Gabriel Vieira
18626,ANALISTAS SERVICE NOW - SR,,Rodrigo Barbosa
25829,Field Services,,Sra. Ana Liz da Conceição
29012,Analista Arquitetura Open - Jr,,Rebeca da Rosa
18709,Analista Arquitetura Open - Jr,,Dra. Manuela Aparecida
25814,SAP TM - 20218187772,PJ,Davi Miguel da Mata
14677,SAP TM - 20218187772,PJ,Dra. Juliana Pereira
26109,cientista de dados-Conrado,,Maria Julia Moreira
26088,cientista de dados-Conrado,,Samuel Pacheco
26070,cientista de dados-Conrado,,Mateus da Rocha
25818,cientista de dados-Conrado,,Theodoro Cavalcante
24385,cientista de dados-Conrado,,Dr. Rael Cavalcanti
23761,cientista de dados-Conrado,,Agatha Leão
23505,cientista de dados-Conrado,,Sr. Gabriel Viana
6285,cientista de dados-Conrado,,Murilo Vargas
25674,engenheiro de dados-Conrado,,Dra. Luiza Freitas
23632,engenheiro de dados-Conrado,,Diego Vieira
25982,lider de projeto-conrado,,Davi Luiz Vargas
25962,lider de projeto-conrado,,Sr. Dom Rios
25921,lider de projeto-conrado,,Ana Vitória Castro
25684,Analista De Contratos - PMO Practitioner - 11780037,,Maria Julia Aparecida
25667,Analista De Contratos - PMO Practitioner - 11780037,,Valentina Caldeira
25660,Analista De Contratos - PMO Practitioner - 11780037,,Maria Caldeira
25659,Analista De Contratos - PMO Practitioner - 11780037,,Sr. Enrico Costela
18820,Analista De Contratos - PMO Practitioner - 11780037,,Davi Miguel Ferreira
26560,Analista De Contratos - PMO Practitioner - 11780461,,Ana Carolina Viana
26473,Analista De Contratos - PMO Practitioner - 11780461,,Olívia Porto
26444,Analista De Contratos - PMO Practitioner - 11780461,,Dr. Carlos Eduardo Cavalcante
25903,Analista De Contratos - PMO Practitioner - 11780461,,Marcela Ferreira
25723,Analista De Contratos - PMO Practitioner - 11780461,,Luiz Fernando Souza
25684,Analista De Contratos - PMO Practitioner - 11780461,,Maria Julia Aparecida
25667,Analista De Contratos - PMO Practitioner - 11780461,,Valentina Caldeira
22541,Analista De Contratos - PMO Practitioner - 11780461,,Benjamin Pastor
25305,Scrum master,,Dr. Vitor Pimenta
25048,Scrum master,,Sra. Cecilia Novais
15425,Scrum master,,Dra. Olivia Teixeira
24167,Análise De Contratos - PMO Practitioner - 11780463,,Matheus Casa Grande
24097,Análise De Contratos - PMO Practitioner - 11780463,,Julia Barros
24068,Análise De Contratos - PMO Practitioner - 11780463,,Luan Moreira
22407,Análise De Contratos - PMO Practitioner - 11780463,,Maria Luísa Araújo
25809,Desenvolvedor Frontend - 11783322,,Dr. Henry Gabriel Vasconcelos
25631,Desenvolvedor Frontend - 11783322,,Srta. Luana Correia
17959,"Desenvolvedor Full Stack, Com Python/Java/Node.Js No Backend. Angular/React No Front. - 11774179",,Luiz Felipe da Paz
25814,SAP TM Transportation Management - 11785338,,Davi Miguel da Mata
35603,SAP TM Transportation Management - 11785338,,Dra. Mariana Nascimento
25616,SAP TM Transportation Management - 11785338,,Dr. Francisco Guerra
25674,Digital Data Engineering Practitioner - 11783036,,Dra. Luiza Freitas
23632,Digital Data Engineering Practitioner - 11783036,,Diego Vieira
25838,Analista de R&S Pleno,,Joana Sá
24776,Analista de R&S Pleno,,Sr. Anthony Gabriel da Rosa
23430,Analista de R&S Pleno,,João Felipe da Rocha
25893,Desenvolvedor Sales Force - 11558789,,Allana da Costa
25021,Desenvolvedor Sales Force - 11558789,,Emanuelly Viana
19821,Desenvolvedor Sales Force - 11558789,,Letícia Novais
19818,Desenvolvedor Sales Force - 11558789,,Dr. Leonardo Ribeiro
19717,Desenvolvedor Sales Force - 11558789,,Levi Costela
26145,Dev Automação de testes - PL,,Cecilia Garcia
25671,Dev Automação de testes - PL,,Maria Dias
22081,Desenvolvedor Fullstack Sênior Com Ênfase Em .Net - 11770303,,Srta. Emilly Andrade
25962,Scrum Master - 11769864,,Sr. Dom Rios
25921,Scrum Master - 11769864,,Ana Vitória Castro
24151,Scrum Master - 11769864,,Melissa Siqueira
3447,Scrum Master - 11769864,,Dr. Emanuel das Neves
25613,Analista de Storage - SR,,Sra. Ayla Vieira
25460,Analista de Storage - SR,,Dr. Ravy Moura
24168,Analista de Storage - SR,,Jade Silveira
7433,Analista de Storage - SR,,Joana Barbosa
5680,Analista de Storage - SR,,Sra. Maria Júlia Novaes
25612,Analista-indicacao,,Anna Liz Cavalcanti
27068,Analista de sistemas JAVA Junior,,Maria Eduarda Câmara
27047,Analista de sistemas JAVA Junior,,Emanuella Sá
26728,Analista de sistemas JAVA Junior,,Sofia Aparecida
26560,Analista de sistemas JAVA Junior,,Ana Carolina Viana
26263,Analista de sistemas JAVA Junior,,Davi Lucca Câmara
26225,Analista de sistemas JAVA Junior,,Maria Luiza Mendonça
25835,Analista de sistemas JAVA Junior,,Sra. Emilly Nascimento
25819,Analista de sistemas JAVA Junior,,Dra. Juliana Vieira
24621,Analista de sistemas JAVA Junior,,Mirella Casa Grande
23879,Analista de sistemas JAVA Junior,,Mariah Gomes
22746,Analista de sistemas JAVA Junior,,Danilo Sampaio
20427,Analista de sistemas JAVA Junior,,Allana Nascimento
27207,Analista de sistemas JAVA Junior,,Dra. Mirella Pimenta
27078,Analista de sistemas JAVA Junior,,Sr. Igor Lopes
27073,Analista de sistemas JAVA Junior,,Rafael Lopes
27050,Analista de sistemas JAVA Junior,,Caroline Jesus
26317,Analista de sistemas JAVA Junior,,Davi Lucas Aparecida
26272,Analista de sistemas JAVA Junior,,Lívia Rios
15245,Analista de sistemas JAVA Junior,,Vitor Mendes
14025,Analista de sistemas JAVA Junior,,Lucas Lima
5904,Analista de sistemas JAVA Junior,,Isabela Carvalho
25907,IT Operations Sao Paulo - 11787405,,Maria Luísa Costela
25829,IT Operations Sao Paulo - 11787405,,Sra. Ana Liz da Conceição
25786,IT Operations Sao Paulo - 11787405,,Joaquim Novaes
25627,IT Operations Sao Paulo - 11787405,,Sophie Rodrigues
22828,IT Operations Sao Paulo - 11787405,,Gael Henrique Macedo
22827,IT Operations Sao Paulo - 11787405,,Davi Lucas Ramos
22604,IT Operations Sao Paulo - 11787405,,Ana Beatriz Jesus
19600,IT Operations Sao Paulo - 11787405,,Sra. Ana Carolina Machado
18466,IT Operations Sao Paulo - 11787405,,Hadassa da Conceição
13003,IT Operations Sao Paulo - 11787405,,Vinicius Dias
25703,JDE CNC Senior,,Lucca Cassiano
26356,Analista MQSeries - SR -RE-323401,PJ,Yuri da Cruz
19483,Dev Full Stack - Sr -RE-321956,PJ,Dr. Vitor Gabriel Lopes
25788,IT Operations Recife - 11787411,,Maitê Melo
25533,IT Operations Recife - 11787411,,Dr. João Felipe Cassiano
24307,IT Operations Recife - 11787411,,Marina Fonseca
26238,Analista Dev .Net - PL -RE-323398,,Ana Liz da Conceição
26129,Analista Dev .Net - PL -RE-323398,,Sr. Luan Peixoto
26016,Scrum Master - Sr - RE-323719,,Agatha da Cruz
26002,Scrum Master - Sr - RE-323719,,Srta. Joana Pereira
25966,Scrum Master - Sr - RE-323719,,Henry Gabriel Ribeiro
25962,Scrum Master - Sr - RE-323719,,Sr. Dom Rios
25905,Scrum Master - Sr - RE-323719,,Vitor Novais
24151,Scrum Master - Sr - RE-323719,,Melissa Siqueira
17784,Scrum Master - Sr - RE-323719,,João Lucas Cavalcante
25892,Analista DP,,Srta. Maria Luísa Pinto
25891,Analista DP,,Nina Almeida
25890,Analista DP,,Renan Cunha
25889,Analista DP,,Sr. Igor Borges
25886,Analista DP,,Dra. Helena Vieira
25885,Analista DP,,Jade Correia
25884,Analista DP,,Mateus da Conceição
25879,Analista DP,,Sr. Alexandre Aparecida
25878,Analista DP,,Dra. Kamilly Garcia
25781,Analista DP,,Yuri Lima
25779,Analista DP,,Marcos Vinicius Barros
21558,Analista DP,,Ana Sophia Pereira
17784,Analista DP,,João Lucas Cavalcante
25669,Consultor SAP SD – SR -RE-323760,,Srta. Helena Leão
21558,Consultor SAP SD – SR -RE-323760,,Ana Sophia Pereira
14593,Consultor SAP SD – SR -RE-323760,,Maria Júlia Castro
13616,Consultor SAP SD – SR -RE-323760,,Isabela Vieira
25936,Tecnico Em Enfermagem Ou Analista De Pesquisa - 11783317,,Apollo Nogueira
25904,Tecnico Em Enfermagem Ou Analista De Pesquisa - 11783317,,Sra. Eloá da Costa
25874,Tecnico Em Enfermagem Ou Analista De Pesquisa - 11783317,,Sr. Rhavi Camargo
25793,Tecnico Em Enfermagem Ou Analista De Pesquisa - 11783317,,Srta. Bella Casa Grande
25683,Tecnico Em Enfermagem Ou Analista De Pesquisa - 11783317,,Sra. Isabella Brito
25682,Tecnico Em Enfermagem Ou Analista De Pesquisa - 11783317,,Caroline Ramos
25681,Tecnico Em Enfermagem Ou Analista De Pesquisa - 11783317,,Carlos Eduardo da Costa
26560,Salesforce - 11777920,,Ana Carolina Viana
21415,Salesforce - 11777920,,Maria Cecília Rios
27905,Software Engineer in Test,,Sra. Lunna da Costa
26799,Software Engineer in Test,,Dra. Hadassa Marques
26710,Software Engineer in Test,,Antônio Silveira
25926,Software Engineer in Test,,Srta. Mariah da Mota
23957,Software Engineer in Test,,Sr. Ryan Sousa
4306,Software Engineer in Test,,Dr. Theodoro Campos
474,Software Engineer in Test,,Srta. Marcela Vasconcelos
25756,WM/EWM consultant,,Sra. Hellena Lopes
14780,WM/EWM consultant,,Eduardo da Luz
12074,WM/EWM consultant,,Dr. Caleb Garcia
25963,IOS/Android Architect – Sênior,,Valentim das Neves
20033,IOS/Android Architect – Sênior,,Valentina Nunes
18968,IOS/Android Architect – Sênior,,Rafaela Campos
15203,Analista People-Indicacao-2021-2607395,,Sra. Allana Porto
26008,Analista Junior Logistica - Business Analyst - 11780031,,Ágatha Ribeiro
25821,Analista Junior Logistica - Business Analyst - 11780031,,Pedro Porto
25228,Analista Junior Logistica - Business Analyst - 11780031,,Vinícius Jesus
25833,Coordenador Em Cobrança - Business Operations - PMO Practitioner - 11792152,,Maria Sophia Lima
25831,Coordenador Em Cobrança - Business Operations - PMO Practitioner - 11792152,,Helena Guerra
25797,Coordenador Em Cobrança - Business Operations - PMO Practitioner - 11792152,,Marcela Oliveira
26082,Contador ou Analista Financeiro para Logística - 20215416333,,Sr. Luiz Felipe Rios
26056,Contador ou Analista Financeiro para Logística - 20215416333,,Kamilly Rezende
26055,Contador ou Analista Financeiro para Logística - 20215416333,,Rael Silveira
25846,Contador ou Analista Financeiro para Logística - 20215416333,,Maria Luísa Peixoto
25843,Contador ou Analista Financeiro para Logística - 20215416333,,Sr. Breno da Luz
25787,Contador ou Analista Financeiro para Logística - 20215416333,,Pietra Camargo
25785,Contador ou Analista Financeiro para Logística - 20215416333,,Dr. Isaac Fonseca
22734,Contador ou Analista Financeiro para Logística - 20215416333,,Isabelly Pimenta
25798,Analista de Backup - 20212427091,,Yan Ferreira
25796,Analista de Backup - 20212427091,,Arthur Lopes
25795,Analista de Backup - 20212427091,,Stella Brito
25936,DEVOPS sênior,,Apollo Nogueira
25681,DEVOPS sênior,,Carlos Eduardo da Costa
25684,Business Operations - PMO Practitioner - 11792512,,Maria Julia Aparecida
25769,suporte TI,,Dra. Olívia Cavalcante
25768,suporte TI,,Josué Nunes
25767,suporte TI,,Sr. Rafael Santos
25766,suporte TI,,Samuel Cavalcante
25764,suporte TI,,Davi Lucas Pastor
25763,suporte TI,,Luara da Mota
25761,suporte TI,,Vitor Gabriel Pastor
25760,suporte TI,,Dra. Ana Liz Campos
25759,suporte TI,,Luna Caldeira
25758,suporte TI,,Sr. João Gabriel Mendes
15245,suporte TI,,Vitor Mendes
25777,Consultor Funcional SAP CAR Sr - Cod 620766,,Dra. Maria Liz Alves
21558,Consultor Funcional SAP CAR Sr - Cod 620766,,Ana Sophia Pereira
12791,Consutlor SAP MM - Cod 691373,,Nina Souza
25757,Consultor SAP HR - Cod 691367,,Pedro Souza
14627,Consultor SAP HR - Cod 691367,,Mariana Sousa
6740,Consultor SAP HR - Cod 691367,,Sr. Bruno Nunes
25825,Consultor SAP MM - Cod 691366,,Brenda da Costa
25820,Consultor SAP MM - Cod 691366,,Vinícius da Mata
25794,Consultor SAP MM - Cod 691366,,Danilo Albuquerque
25772,Consultor SAP MM - Cod 691366,,Maria Luiza Rodrigues
12504,Consultor SAP MM - Cod 691366,,Dr. Luiz Miguel Azevedo
8092,Consultor SAP MM - Cod 691366,,Caleb Leão
26180,Consultor SAP FI /CO - Cod 691365,,Emilly Santos
25908,Consultor SAP FI /CO - Cod 691365,,Dr. Pedro Montenegro
25805,Consultor SAP FI /CO - Cod 691365,,Sr. Henrique Pereira
25794,Consultor SAP FI /CO - Cod 691365,,Danilo Albuquerque
24937,Consultor SAP FI /CO - Cod 691365,,Kaique da Cruz
13622,Consultor SAP FI /CO - Cod 691365,,Sra. Giovanna Cunha
26180,Consultor SAP FI /CO - Cod 691363,,Emilly Santos
25908,Consultor SAP FI /CO - Cod 691363,,Dr. Pedro Montenegro
25873,Consultor SAP FI /CO - Cod 691363,,Otávio Vieira
25806,Consultor SAP FI /CO - Cod 691363,,Juliana Costela
25805,Consultor SAP FI /CO - Cod 691363,,Sr. Henrique Pereira
11361,Consultor SAP FI /CO - Cod 691363,,Dr. Ravi Ferreira
26185,Consultor SAP ABAP - Cod 691362,,Carolina Rezende
25925,Consultor SAP ABAP - Cod 691362,,Dr. Gael Leão
25914,Consultor SAP ABAP - Cod 691362,,Ana Clara Gonçalves
25844,Consultor SAP ABAP - Cod 691362,,Zoe Cavalcanti
25840,Consultor SAP ABAP - Cod 691362,,Luan Gomes
25824,Consultor SAP ABAP - Cod 691362,,Henry Gabriel Melo
25789,Consultor SAP ABAP - Cod 691362,,Nicole Carvalho
25784,Consultor SAP ABAP - Cod 691362,,João Guilherme Dias
21558,Consultor SAP ABAP - Cod 691362,,Ana Sophia Pereira
25925,Consultor SAP ABAP - Cod 691361,,Dr. Gael Leão
25914,Consultor SAP ABAP - Cod 691361,,Ana Clara Gonçalves
25824,Consultor SAP ABAP - Cod 691361,,Henry Gabriel Melo
25789,Consultor SAP ABAP - Cod 691361,,Nicole Carvalho
21558,Consultor SAP ABAP - Cod 691361,,Ana Sophia Pereira
25824,Consultor SAP ABAP - Cod 691341,,Henry Gabriel Melo
25789,Consultor SAP ABAP - Cod 691341,,Nicole Carvalho
25784,Consultor SAP ABAP - Cod 691341,,João Guilherme Dias
18435,Consultor SAP ABAP - Cod 691341,,Dr. Ravy Pimenta
12102,Consultor SAP ABAP - Cod 691341,,Nicolas Cavalcanti
25799,Consultor SAP MM - Cod 691333,,Sra. Alícia Lima
14687,Consultor SAP MM - Cod 691333,,Bryan da Luz
10904,Consultor SAP MM - Cod 691333,,Sra. Alana da Luz
25794,Consultor SAP - Cod 691331,,Danilo Albuquerque
26304,Consultor SAP MM S4HANNA - Cod. 627929,,Alana Rezende
8092,Consultor SAP MM S4HANNA - Cod. 627929,,Caleb Leão
25953,Consultor SAP HANNA - Cod.676183,,Jade Alves
25906,ABAP & CPI - Senior - 20213256971,,José Pedro Moreira
26102,Analista Genesys - SR -RE-324358,,Gael Henrique Melo
26101,Analista Genesys - SR -RE-324358,,Ísis Pinto
25930,Analista Genesys - SR -RE-324358,,André Novais
25816,Analista Genesys - SR -RE-324358,,Yuri Costela
